id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,imdb_popularity,YearGroup,IMDb Score Bins
ts343599,Jimmy Savile: A British Horror Story,SHOW,2022,TV-MA,85,"['crime', 'documentation']",['GB'],1,tt18970454,6.7,4711,6.13,2020,6
ts343432,Yakamoz S-245,SHOW,2022,TV-MA,48,"['scifi', 'action', 'drama', 'thriller']",['TR'],1,tt13317454,6.1,3861,26.545,2020,6
ts331448,Welcome To Eden,SHOW,2022,TV-MA,41,"['drama', 'action', 'thriller']",['ES'],1,tt13457822,4.9,973,6.225,2020,4
ts225855,All of Us Are Dead,SHOW,2022,TV-MA,61,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']",['KR'],1,tt14169960,7.5,41393,678.734,2020,6
ts257504,Heirs to the Land,SHOW,2022,TV-MA,54,"['comedy', 'scifi', 'drama', 'history']",['ES'],1,tt13308276,7,599,22.957,2020,6
ts343430,The 7 Lives of Lea,SHOW,2022,TV-MA,41,"['drama', 'thriller', 'crime', 'fantasy']",['FR'],1,tt14140886,7.5,1196,81.887,2020,6
ts250998,Dirty Lines,SHOW,2022,TV-MA,46,"['drama', 'history']",['NL'],1,tt14859224,7.3,717,5.4,2020,6
ts312984,Our Blues,SHOW,2022,TV-MA,68,['drama'],['KR'],1,tt19115260,7.7,209,64.558,2020,6
ts330347,Cracow Monsters,SHOW,2022,TV-MA,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['PL'],1,tt15096836,5.5,1492,218.835,2020,4
ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,TV-MA,42,"['crime', 'documentation']",['GB'],1,tt15479704,7,5224,8.688,2020,6
ts273229,Feria: The Darkest Light,SHOW,2022,TV-MA,50,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",['ES'],1,tt13323004,5.7,1532,27.69,2020,4
ts330289,Smother-In-Law,SHOW,2022,TV-MA,25,['comedy'],['BR'],1,tt15353358,0,0,7.43,2020,0
ts1475,Chosen,SHOW,2022,TV-MA,44,"['scifi', 'thriller', 'drama']",['DK'],1,tt16492950,4.3,1111,10.197,2020,4
ts329885,Standing Up,SHOW,2022,TV-MA,46,"['comedy', 'drama']",['FR'],1,tt18260550,6.2,133,4.036,2020,6
ts304468,Thirty-Nine,SHOW,2022,TV-MA,73,"['drama', 'romance']",['KR'],1,tt15309342,7.9,150,10.741,2020,6
ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,TV-MA,40,"['drama', 'romance']",['IT'],1,tt13956560,6.4,1262,15.424,2020,6
ts268102,Juvenile Justice,SHOW,2022,TV-MA,61,"['drama', 'crime']",['KR'],1,tt15553922,8,2163,167.055,2020,8
ts257345,Wild Abandon,SHOW,2022,TV-MA,51,"['drama', 'comedy']",['TR'],1,tt13317478,7.2,3634,5.624,2020,6
ts320302,Neymar: The Perfect Chaos,SHOW,2022,TV-MA,55,"['documentation', 'sport']","['BR', 'US']",1,tt16428640,6.6,2907,43.212,2020,6
ts341760,Byron Baes,SHOW,2022,TV-MA,45,['reality'],['AU'],1,tt14537060,2.6,445,20.737,2020,2
ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,"['scifi', 'comedy', 'fantasy']",['ES'],1,tt13560186,5.4,437,456.283,2020,4
ts330132,800 Meters,SHOW,2022,TV-MA,52,"['documentation', 'crime']",['ES'],1,tt13323170,6.9,459,3.827,2020,6
ts308516,"Young, Famous & African",SHOW,2022,TV-MA,43,['reality'],['ZA'],1,tt15302054,4.6,354,7.159,2020,4
ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,"['comedy', 'crime']",['IT'],1,tt16745502,6.8,900,4.697,2020,6
ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,"['drama', 'music']",['CO'],1,tt17076336,6.3,28,312.625,2020,6
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,"['comedy', 'reality']",['IT'],1,tt15326678,6.5,157,2.072,2020,6
ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,"['drama', 'romance']",['JP'],1,tt15410190,6.1,704,18.976,2020,6
ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,"['comedy', 'romance']",['IN'],1,tt18274188,6.7,1302,6.71,2020,6
ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,"['action', 'crime', 'thriller', 'drama']",['MX'],1,tt15016440,7.5,51,7.027,2020,6
ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,37,['documentation'],['SG'],1,tt16583602,6.6,474,2.764,2020,6
ts293103,Juanpis González - The Series,SHOW,2022,TV-MA,26,"['comedy', 'drama']",['CO'],1,tt14494894,6.8,339,138.103,2020,6
ts320335,Summer Heat,SHOW,2022,TV-MA,48,"['drama', 'romance']",['BR'],1,tt14655298,5.5,265,10.826,2020,4
ts281927,Stay Close,SHOW,2021,TV-MA,47,"['crime', 'drama', 'thriller']",['GB'],1,tt2201227,6.9,28669,12.185,2020,6
ts102086,Behind Her Eyes,SHOW,2021,TV-MA,50,"['drama', 'thriller']",['GB'],1,tt9698442,7.2,57514,27.95,2020,6
ts232107,The Silent Sea,SHOW,2021,TV-MA,45,"['horror', 'drama', 'scifi', 'thriller']",['KR'],1,tt11570202,6.9,18548,138.542,2020,6
ts300391,Clickbait,SHOW,2021,TV-MA,46,"['thriller', 'crime', 'drama']","['AU', 'US']",1,tt10888878,7.2,50140,60.49,2020,6
ts251675,Hellbound,SHOW,2021,TV-MA,52,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']",['KR'],1,tt12235718,6.6,22107,218.433,2020,6
ts296472,The Chestnut Man,SHOW,2021,TV-MA,55,"['crime', 'drama', 'thriller']",['DK'],1,tt10834220,7.7,41253,65.023,2020,6
ts229335,Anxious People,SHOW,2021,TV-MA,29,"['crime', 'drama', 'comedy']",['SE'],1,tt11168604,6.8,3709,2.972,2020,6
ts287976,Young Royals,SHOW,2021,TV-MA,45,"['drama', 'romance']",['SE'],1,tt14664414,8.3,26732,29.825,2020,8
ts95572,The Serpent,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",['GB'],1,tt7985576,7.6,41782,29.419,2020,6
ts287352,Hit & Run,SHOW,2021,TV-MA,49,"['action', 'drama', 'thriller', 'crime']",['IL'],1,tt9073940,7.1,8367,1.4,2020,6
ts237972,Katla,SHOW,2021,TV-MA,46,"['scifi', 'thriller', 'drama']",['IS'],1,tt11102190,7,13095,73.252,2020,6
ts308845,The Billion Dollar Code,SHOW,2021,TV-MA,67,"['drama', 'thriller', 'crime']",['DE'],1,tt15392100,8,7313,12.167,2020,8
ts328194,My Name,SHOW,2021,TV-MA,50,"['thriller', 'action', 'crime', 'drama']",['KR'],1,tt12940504,7.8,18446,90.655,2020,6
ts287438,The Innocent,SHOW,2021,TV-MA,58,"['crime', 'drama', 'thriller']",['ES'],1,tt10147644,7.8,29019,17.533,2020,6
ts272980,The One,SHOW,2021,TV-MA,42,"['crime', 'drama', 'scifi', 'thriller', 'action']",['GB'],1,tt13879466,6.6,12367,17.293,2020,6
ts290643,Super Crooks,SHOW,2021,TV-MA,30,"['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy']",['JP'],1,tt14272628,7.1,1984,4.011,2020,6
ts253813,Glória,SHOW,2021,TV-MA,44,"['drama', 'history', 'thriller']",['PT'],1,tt13064634,8,3941,4.075,2020,8
ts104499,Trese,SHOW,2021,TV-MA,29,"['crime', 'action', 'fantasy', 'horror', 'thriller', 'animation', 'scifi']",['PH'],1,tt9310336,7,3701,31.828,2020,6
ts296825,Gone for Good,SHOW,2021,TV-MA,49,"['drama', 'crime', 'thriller']",['FR'],1,tt14252964,6.3,3863,7.426,2020,6
ts256311,High-Rise Invasion,SHOW,2021,TV-MA,25,"['action', 'horror', 'scifi', 'thriller', 'animation']",['JP'],1,tt13357164,6.6,2575,42.457,2020,6
ts269881,Record of Ragnarok,SHOW,2021,TV-MA,24,"['scifi', 'drama', 'fantasy', 'thriller', 'animation', 'action']",['JP'],1,tt13676344,6.2,4647,147.396,2020,6
ts312071,The Way of the Househusband,SHOW,2021,TV-MA,17,"['animation', 'action', 'comedy', 'crime', 'drama', 'romance']",['JP'],1,tt13357124,7.3,3724,24.343,2020,6
ts302312,Jaguar,SHOW,2021,TV-MA,43,"['war', 'action', 'drama', 'history']",['ES'],1,tt11698590,5.7,1718,45.098,2020,4
ts260477,Post Mortem: No One Dies in Skarnes,SHOW,2021,TV-MA,45,"['thriller', 'comedy', 'drama']",['NO'],1,tt13053222,7.1,3229,1.536,2020,6
ts265991,The Cook of Castamar,SHOW,2021,TV-MA,54,['drama'],['ES'],1,tt12626014,7.4,3637,16.009,2020,6
ts315041,Bulgasal: Immortal Souls,SHOW,2021,TV-MA,71,"['scifi', 'thriller', 'drama', 'fantasy']",['KR'],1,tt14691616,7.4,1897,41.943,2020,6
ts307925,On the Verge,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['FR'],1,tt5540990,6.5,2841,9.044,2020,6
ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,TV-MA,48,"['documentation', 'crime', 'history']",['KR'],1,tt15488654,6.4,1864,26.15,2020,6
ts299874,Cocaine Cowboys: The Kings of Miami,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'history']",[],1,tt15049206,7.1,2624,3.628,2020,6
ts246073,Tribes of Europa,SHOW,2021,TV-MA,47,"['scifi', 'fantasy', 'action', 'drama']",['DE'],1,tt9184982,6.7,11794,53.488,2020,6
ts308838,Bad Sport,SHOW,2021,TV-MA,65,"['crime', 'sport', 'documentation']",[],1,tt15402912,7.3,1912,2.785,2020,6
ts271321,Beyond Evil,SHOW,2021,TV-MA,66,"['crime', 'thriller', 'drama']",['KR'],1,tt13634872,8.1,2776,14.702,2020,8
ts289620,House of Secrets: The Burari Deaths,SHOW,2021,TV-MA,45,"['documentation', 'crime', 'history']",['IN'],1,tt14167390,7.4,9504,12.606,2020,6
ts301999,Open Your Eyes,SHOW,2021,TV-MA,47,"['scifi', 'drama', 'thriller']",['PL'],1,tt13495314,6.5,1413,28.752,2020,6
ts283610,Feels Like Ishq,SHOW,2021,TV-MA,42,"['drama', 'romance', 'comedy']",['IN'],1,tt14163838,6.4,1514,11.091,2020,6
ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,46,"['drama', 'crime']",['SE'],1,tt13735930,7,3954,4.269,2020,6
ts302714,The Kingdom,SHOW,2021,TV-MA,47,"['drama', 'crime']",['AR'],1,tt15068148,6.5,1319,10.804,2020,6
ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],1,tt14668192,7.4,2254,25.284,2020,6
ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,12,"['comedy', 'drama']",['ES'],1,tt16306836,6.1,671,90.94,2020,6
ts223450,Move to Heaven,SHOW,2021,TV-MA,52,['drama'],['KR'],1,tt11052470,8.6,5307,41.824,2020,8
ts287045,Fatma,SHOW,2021,TV-MA,42,"['crime', 'drama', 'thriller']",['TR'],1,tt11961378,7.4,8185,1.4,2020,6
ts320075,Aranyak,SHOW,2021,TV-MA,41,"['crime', 'thriller', 'drama']",['IN'],1,tt14167344,7.9,7629,5.317,2020,6
ts304058,Ganglands,SHOW,2021,TV-MA,46,"['action', 'crime', 'drama', 'thriller']",['FR'],1,tt13278100,7,2460,46.384,2020,6
ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,TV-MA,11,"['drama', 'romance']",['ES'],1,tt14671790,6.3,1851,25.481,2020,6
ts239188,Kitz,SHOW,2021,TV-MA,44,"['thriller', 'drama']","['AT', 'DE']",1,tt12104930,5.7,2302,10.995,2020,4
ts283528,This Is Pop,SHOW,2021,TV-MA,44,"['music', 'documentation']",['CA'],1,tt14155414,6.9,1076,5.624,2020,6
ts306068,Luna Park,SHOW,2021,TV-MA,50,"['drama', 'romance']",['IT'],1,tt15349110,6.4,691,4.904,2020,6
ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,45,"['drama', 'comedy']",['IN'],1,tt13282662,7.4,6162,3.005,2020,6
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],1,tt14676004,7.3,1903,30.602,2020,6
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,14,"['drama', 'romance']",['ES'],1,tt14675560,6.9,2609,68.14,2020,6
ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,41,['drama'],['PT'],1,tt13053042,7.4,631,14.12,2020,6
ts232506,50M2,SHOW,2021,TV-MA,49,"['comedy', 'drama', 'thriller', 'crime']",['TR'],1,tt11617848,6.9,5516,9.07,2020,6
ts226392,Sexify,SHOW,2021,TV-MA,44,"['drama', 'comedy']",['PL'],1,tt14315542,6.5,4907,15.189,2020,6
ts257271,The Time It Takes,SHOW,2021,TV-MA,13,"['drama', 'romance', 'comedy']",['ES'],1,tt13322938,7.1,1183,6.521,2020,6
ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,"['reality', 'romance']",['BR'],1,tt14902484,5.4,443,11.347,2020,4
ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['MX'],1,tt15101964,6.2,335,5.414,2020,6
ts291150,Soil,SHOW,2021,TV-MA,48,"['comedy', 'drama']",['BE'],1,tt14319674,7.2,478,2.744,2020,6
ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,"['crime', 'documentation']",['BR'],1,tt15233856,6.5,777,2.647,2020,6
ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,"['romance', 'reality']",['BR'],1,tt15018224,6.1,425,5.109,2020,6
ts282155,Zero,SHOW,2021,TV-MA,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",['IT'],1,tt10619486,5.6,1270,7.106,2020,4
ts272515,Dealer,SHOW,2021,TV-MA,32,"['action', 'drama', 'crime', 'thriller']",['FR'],1,tt13702252,6.1,659,5.143,2020,6
ts288540,Ray,SHOW,2021,TV-MA,59,"['drama', 'thriller', 'crime']",['IN'],1,tt14160660,7.2,8668,4.004,2020,6
ts313902,Your Life is a Joke,SHOW,2021,TV-MA,37,"['comedy', 'documentation']",['DE'],1,tt15663868,5.5,83,1.709,2020,4
ts306135,"Vendetta: Truth, Lies and The Mafia",SHOW,2021,TV-MA,39,"['documentation', 'crime', 'thriller']",[],1,tt14216574,6.7,232,2.823,2020,6
ts289757,Crime Stories: India Detectives,SHOW,2021,TV-MA,52,"['documentation', 'crime']",['IN'],1,tt14178956,7.2,934,2.376,2020,6
ts288064,Somos.,SHOW,2021,TV-MA,47,"['drama', 'history', 'crime']",['MX'],1,tt14719590,7.1,1108,25.66,2020,6
ts283639,Decoupled,SHOW,2021,TV-MA,30,"['comedy', 'drama']",['IN'],1,tt14167338,8,6379,3.979,2020,8
ts304690,Remember You,SHOW,2021,TV-MA,67,"['action', 'crime', 'drama', 'romance']",['TH'],1,tt15344082,7.4,65,2.183,2020,6
ts296179,The War Next-door,SHOW,2021,TV-MA,32,['comedy'],['MX'],1,tt14821886,5.6,373,51.527,2020,4
ts296201,Elize Matsunaga: Once Upon a Crime,SHOW,2021,TV-MA,49,"['crime', 'documentation']",['BR'],1,tt14856998,5.9,2088,4.902,2020,4
ts287729,Alma Matters: Inside the IIT Dream,SHOW,2021,TV-MA,51,"['drama', 'documentation']",['IN'],1,tt14512938,8.3,2323,2.433,2020,8
ts267062,Jiva!,SHOW,2021,TV-MA,38,['drama'],['ZA'],1,tt12564616,5.5,263,12.93,2020,4
ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021,TV-MA,47,"['crime', 'documentation']",['MX'],1,tt15796900,7.6,179,8.32,2020,6
ts285874,Magic for Humans Spain,SHOW,2021,TV-MA,23,"['reality', 'comedy']",['ES'],1,tt14136320,6,77,1.173,2020,6
ts292270,The Snitch Cartel: Origins,SHOW,2021,TV-MA,48,"['crime', 'drama']",[],1,tt14417802,5.6,182,0,2020,4
ts289982,Bangkok Breaking,SHOW,2021,TV-MA,60,"['drama', 'thriller', 'action', 'crime']",['TH'],1,tt14202282,5.9,281,34.653,2020,4
ts188367,Bombay Begums,SHOW,2021,TV-MA,49,['drama'],['IN'],1,tt10238792,5.3,4841,3.164,2020,4
ts297132,Brave Animated Series,SHOW,2021,TV-MA,26,"['action', 'animation']",['TW'],1,tt17545256,0,0,6.601,2020,0
ts297729,Quarantine Tales,SHOW,2021,TV-MA,20,[],[],1,tt13555930,0,0,0.6,2020,0
ts283284,Navarasa,SHOW,2021,TV-MA,34,['drama'],['IN'],1,tt13357946,5.9,3470,2.595,2020,4
ts308002,The Five Juanas,SHOW,2021,TV-MA,34,['drama'],['MX'],1,tt15377930,6.9,1728,70,2020,6
ts309235,Christmas Flow,SHOW,2021,TV-MA,50,"['music', 'romance', 'comedy']",['FR'],1,tt15340790,5.8,702,6.925,2020,4
ts273317,Pitta Kathalu,SHOW,2021,TV-MA,37,"['drama', 'romance']",['IN'],1,tt13879000,5.1,727,1.4,2020,4
tm127384,Monty Python and the Holy Grail,MOVIE,1975,PG,91,"['comedy', 'fantasy']",['GB'],0,tt0071853,8.2,530877,18.216,1970,8
tm70993,Life of Brian,MOVIE,1979,R,94,['comedy'],['GB'],0,tt0079470,8,392419,17.505,1970,8
tm69778,Lupin the Third: The Castle of Cagliostro,MOVIE,1979,PG,100,"['comedy', 'animation', 'action', 'fantasy', 'family']",['JP'],0,tt0079833,7.6,30277,14.008,1970,6
tm89386,Hitler: A Career,MOVIE,1977,PG,150,"['documentation', 'history', 'european']",['DE'],0,tt0191182,7.5,2416,9.305,1970,6
tm180542,Once Upon a Time in America,MOVIE,1984,R,229,"['drama', 'crime', 'european']","['US', 'IT']",0,tt0087843,8.3,342335,21.322,1980,8
tm155792,Teenage Mutant Ninja Turtles,MOVIE,1990,PG,93,"['scifi', 'action', 'comedy', 'family']","['HK', 'US']",0,tt0100758,6.7,92647,22.75,1990,6
tm22327,Full Metal Jacket,MOVIE,1987,R,116,"['drama', 'war']","['GB', 'US']",0,tt0093058,8.3,723306,36.502,1980,8
tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],0,tt0084352,7.9,15186,7.641,1980,6
tm11556,The Quick and the Dead,MOVIE,1995,R,107,"['western', 'thriller', 'action', 'romance']","['US', 'JP']",0,tt0114214,6.5,92224,17.543,1990,6
tm44402,"Girl, Interrupted",MOVIE,1999,R,127,"['drama', 'european']","['US', 'DE']",0,tt0172493,7.3,180532,17.613,1990,6
tm19673,The Patriot,MOVIE,2000,R,165,"['drama', 'action', 'history', 'war']","['DE', 'US']",0,tt0187393,7.2,270231,20.438,2000,6
tm189433,Free Willy,MOVIE,1993,PG,112,"['drama', 'family']","['US', 'FR']",0,tt0106965,6,75244,31.688,1990,6
tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,"['action', 'comedy', 'family', 'sport']","['US', 'JP']",0,tt15327306,4.5,9208,9.773,1990,4
tm10739,Johnny Mnemonic,MOVIE,1995,R,97,"['scifi', 'thriller', 'action', 'drama']","['US', 'CA']",0,tt0113481,5.6,71062,11.747,1990,4
tm191387,Anaconda,MOVIE,1997,PG-13,89,"['thriller', 'horror', 'action']","['PE', 'US', 'BR']",0,tt0118615,4.8,103459,31.57,1990,4
tm186589,Cliffhanger,MOVIE,1993,R,112,"['thriller', 'action', 'animation']","['IT', 'US', 'FR']",0,tt0106582,6.5,128179,20.292,1990,6
tm8446,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,"['scifi', 'action', 'comedy', 'family']","['US', 'HK']",0,tt0103060,6,55499,16.459,1990,6
tm21596,Hollow Man,MOVIE,2000,R,112,"['scifi', 'action', 'horror', 'thriller']","['DE', 'US']",0,tt0164052,5.8,130099,24.125,2000,4
tm56033,Croupier,MOVIE,1998,R,94,"['thriller', 'european', 'crime', 'drama']","['FR', 'IE', 'GB', 'DE']",0,tt0159382,7,21382,7.89,1990,6
tm190486,Teenage Mutant Ninja Turtles III,MOVIE,1993,PG,96,"['fantasy', 'scifi', 'action', 'comedy', 'family']","['HK', 'US']",0,tt0108308,4.7,33128,15.356,1990,4
tm61103,The General's Daughter,MOVIE,1999,R,116,"['drama', 'crime', 'thriller']","['US', 'DE']",0,tt0144214,6.4,58726,11.976,1990,6
tm191431,Double Team,MOVIE,1997,R,93,"['scifi', 'action', 'comedy', 'thriller']","['US', 'HK']",0,tt0119013,4.7,34127,12.697,1990,4
tm189171,Wild Tango,MOVIE,1993,R,124,"['drama', 'music', 'romance']","['AR', 'ES']",0,tt0108291,6.7,1564,3.259,1990,6
tm41525,Herod's Law,MOVIE,1999,R,120,"['drama', 'comedy', 'crime']",['MX'],0,tt0221344,7.8,5943,11.526,1990,6
tm52083,West Beirut,MOVIE,1998,PG-13,105,"['romance', 'war', 'comedy', 'drama', 'european']","['BE', 'FR', 'NO', 'LB']",0,tt0157183,7.6,4175,3.996,1990,6
tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",0,tt0196229,6.5,260975,19.411,2000,6
tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",0,tt0367594,6.6,465995,156.231,2000,6
tm79442,The Bourne Ultimatum,MOVIE,2007,PG-13,115,"['thriller', 'action']","['DE', 'ES', 'US', 'FR']",0,tt0440963,8,627009,25.464,2000,8
tm154187,Sherlock Holmes,MOVIE,2009,PG-13,129,"['crime', 'action', 'thriller']","['GB', 'US', 'AU', 'DE']",0,tt0988045,7.6,620154,28.317,2000,6
tm133767,Love Actually,MOVIE,2003,R,139,"['drama', 'comedy', 'romance']","['GB', 'US']",0,tt0314331,7.6,474176,21.297,2000,6
tm88738,Closer,MOVIE,2004,R,94,"['drama', 'romance']","['GB', 'US']",0,tt0376541,7.2,215678,55.362,2000,6
tm26897,Quantum of Solace,MOVIE,2008,PG-13,106,"['thriller', 'action']","['GB', 'US']",0,tt0830515,6.6,441023,30.147,2000,6
tm109304,The Ring,MOVIE,2002,PG-13,111,"['horror', 'european']","['JP', 'US']",0,tt0298130,7.1,341888,37.892,2000,6
tm29737,Rambo,MOVIE,2008,R,92,"['thriller', 'action', 'war', 'european']","['US', 'DE']",0,tt0462499,7,228799,58.435,2000,6
tm84906,Stardust,MOVIE,2007,PG-13,122,"['fantasy', 'romance', 'family']","['US', 'IS', 'GB']",0,tt0486655,7.6,269043,17.538,2000,6
tm142086,The Last Samurai,MOVIE,2003,R,154,"['drama', 'history', 'war', 'action']","['NZ', 'JP', 'US']",0,tt0325710,7.8,429097,33.643,2000,6
tm84613,Hairspray,MOVIE,2007,PG,117,"['comedy', 'drama', 'romance']","['US', 'GB']",0,tt0427327,6.7,128190,11.48,2000,6
tm130647,Chloe,MOVIE,2009,R,99,"['thriller', 'drama', 'romance', 'european']","['US', 'CA', 'FR']",0,tt1352824,6.3,72916,10.688,2000,6
tm32919,Blood Diamond,MOVIE,2006,R,143,"['thriller', 'drama']","['US', 'DE']",0,tt0450259,8,536858,40.209,2000,8
tm137143,Terminator 3: Rise of the Machines,MOVIE,2003,R,109,"['thriller', 'scifi', 'action', 'european']","['GB', 'US', 'DE']",0,tt0181852,6.3,393998,38.918,2000,6
tm154470,Terminator Salvation,MOVIE,2009,PG-13,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']","['US', 'DE', 'IT', 'GB']",0,tt0438488,6.5,357557,72.272,2000,6
tm21467,Final Destination 3,MOVIE,2006,R,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']","['CA', 'DE', 'US']",0,tt0414982,5.8,139797,50.649,2000,4
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"['thriller', 'horror', 'fantasy']","['CA', 'US']",0,tt0245674,5.6,86492,46.785,2000,4
tm37546,Happy Feet,MOVIE,2006,PG,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",['AU'],0,tt0366548,6.4,182612,76.506,2000,6
tm30205,Ip Man,MOVIE,2008,R,108,"['drama', 'fantasy', 'action', 'history']","['HK', 'CN']",0,tt1220719,8,221095,20.113,2000,8
tm159310,Coach Carter,MOVIE,2005,PG-13,130,"['drama', 'sport', 'european']","['US', 'DE']",0,tt0393162,7.3,143670,26.022,2000,6
tm167516,Monster-in-Law,MOVIE,2005,PG-13,101,"['romance', 'comedy']","['US', 'DE']",0,tt0369735,5.5,60693,18.681,2000,4
tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,115,"['romance', 'drama', 'history']","['GB', 'US']",0,tt0467200,6.7,111694,18.67,2000,6
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",0,tt0329101,5.7,117986,50.824,2000,4
tm176528,Memoirs of a Geisha,MOVIE,2005,PG-13,145,"['drama', 'romance', 'european']","['FR', 'JP', 'US']",0,tt0397535,7.3,146847,25.556,2000,6
tm36188,Body of Lies,MOVIE,2008,R,128,"['drama', 'action', 'thriller']","['GB', 'US']",0,tt0758774,7.1,224896,16.693,2000,6
tm88382,A Cinderella Story,MOVIE,2004,PG,95,"['romance', 'comedy', 'family']","['CA', 'US']",0,tt0356470,5.9,86395,31.774,2000,4
tm82442,TMNT,MOVIE,2007,PG,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']","['US', 'HK']",0,tt0453556,6.2,64062,22.181,2000,6
tm161263,The Cave,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'scifi', 'action', 'european']","['DE', 'US']",0,tt0403424,5.1,38445,15.813,2000,4
tm33113,Eagle Eye,MOVIE,2008,PG-13,118,"['thriller', 'action', 'european']","['US', 'DE']",0,tt1059786,6.6,185430,14.168,2000,6
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"['comedy', 'war']","['GB', 'US']",0,tt1234548,6.2,131564,17.344,2000,6
tm160800,Chaos,MOVIE,2005,R,106,"['action', 'crime', 'drama', 'thriller', 'european']","['GB', 'US', 'CA']",0,tt0402910,6.4,54633,27.157,2000,6
tm134235,One Piece: Strong World,MOVIE,2009,PG-13,114,"['fantasy', 'animation', 'action']",['JP'],0,tt1485763,7.5,5382,25.322,2000,6
tm137530,Love Happens,MOVIE,2009,PG-13,109,"['drama', 'romance']","['CA', 'GB', 'US']",0,tt4809870,5.6,32837,14.783,2000,4
tm80059,Naruto Shippuden the Movie,MOVIE,2007,PG-13,94,"['fantasy', 'animation', 'action', 'family']",['JP'],0,tt0988982,6.7,4016,224.494,2000,6
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,"['comedy', 'crime']",['CA'],0,tt0425601,7.1,12831,8.687,2000,6
tm33981,Bon Cop Bad Cop,MOVIE,2006,PG-13,116,"['crime', 'scifi', 'drama', 'thriller', 'action', 'comedy']",['CA'],0,tt0479647,6.5,61,5.868,2000,6
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,2004,PG-13,82,"['comedy', 'action', 'animation', 'fantasy']",['JP'],0,tt0476680,6.6,6759,45.425,2000,6
tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,MOVIE,2007,PG-13,90,"['drama', 'comedy', 'animation', 'action']",['JP'],0,tt1037116,6.9,1611,23.07,2000,6
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,2006,PG-13,95,"['action', 'animation']",['JP'],0,tt1071815,6.4,3975,64.608,2000,6
